"","mes_ano","pais","valor"
"2393",2021-09-01,"Indonesia",2119
"2394",2021-10-01,"Indonesia",6005
"2395",2021-11-01,"Indonesia",4889
"2396",2021-12-01,"Indonesia",4513
"2397",2022-01-01,"Indonesia",2523
"2398",2022-02-01,"Indonesia",3126
"2399",2022-03-01,"Indonesia",5124
"2400",2022-04-01,"Indonesia",5300
"2401",2022-05-01,"Indonesia",6853
"2402",2022-06-01,"Indonesia",11362
"2403",2022-07-01,"Indonesia",13541
"2404",2022-08-01,"Indonesia",13800
"2405",2022-09-01,"Indonesia",15653
"2406",2022-10-01,"Indonesia",17166
"2407",2022-11-01,"Indonesia",20065
"2408",2022-12-01,"Indonesia",29642
"2409",2023-01-01,"Indonesia",27080
"2410",2023-02-01,"Indonesia",NA
"2411",1997-01-01,"Japan",23402
"2412",1997-02-01,"Japan",17981
"2413",1997-03-01,"Japan",21737
"2414",1997-04-01,"Japan",21289
"2415",1997-05-01,"Japan",22495
"2416",1997-06-01,"Japan",19179
"2417",1997-07-01,"Japan",20884
"2418",1997-08-01,"Japan",23896
"2419",1997-09-01,"Japan",24163
"2420",1997-10-01,"Japan",25633
"2421",1997-11-01,"Japan",23484
"2422",1997-12-01,"Japan",16484
"2423",1998-01-01,"Japan",22454
"2424",1998-02-01,"Japan",20156
"2425",1998-03-01,"Japan",23411
"2426",1998-04-01,"Japan",22745
"2427",1998-05-01,"Japan",22480
"2428",1998-06-01,"Japan",18786
"2429",1998-07-01,"Japan",21140
"2430",1998-08-01,"Japan",26418
"2431",1998-09-01,"Japan",23779
"2432",1998-10-01,"Japan",26647
"2433",1998-11-01,"Japan",22894
"2434",1998-12-01,"Japan",16270
"2435",1999-01-01,"Japan",27581
"2436",1999-02-01,"Japan",19492
"2437",1999-03-01,"Japan",26271
"2438",1999-04-01,"Japan",24505
"2439",1999-05-01,"Japan",24180
"2440",1999-06-01,"Japan",20491
"2441",1999-07-01,"Japan",24047
"2442",1999-08-01,"Japan",29519
"2443",1999-09-01,"Japan",25875
"2444",1999-10-01,"Japan",28822
"2445",1999-11-01,"Japan",24465
"2446",1999-12-01,"Japan",19689
"2447",2000-01-01,"Japan",30983
"2448",2000-02-01,"Japan",24741
"2449",2000-03-01,"Japan",28311
"2450",2000-04-01,"Japan",31404
"2451",2000-05-01,"Japan",29541
"2452",2000-06-01,"Japan",24541
"2453",2000-07-01,"Japan",29053
"2454",2000-08-01,"Japan",32890
"2455",2000-09-01,"Japan",33584
"2456",2000-10-01,"Japan",33474
"2457",2000-11-01,"Japan",28972
"2458",2000-12-01,"Japan",24294
"2459",2001-01-01,"Japan",35000
"2460",2001-02-01,"Japan",25690
"2461",2001-03-01,"Japan",33380
"2462",2001-04-01,"Japan",37762
"2463",2001-05-01,"Japan",30667
"2464",2001-06-01,"Japan",27508
"2465",2001-07-01,"Japan",34900
"2466",2001-08-01,"Japan",38590
"2467",2001-09-01,"Japan",38255
"2468",2001-10-01,"Japan",37137
"2469",2001-11-01,"Japan",28492
"2470",2001-12-01,"Japan",24003
"2471",2002-01-01,"Japan",36398
"2472",2002-02-01,"Japan",33413
"2473",2002-03-01,"Japan",41046
"2474",2002-04-01,"Japan",46367
"2475",2002-05-01,"Japan",37436
"2476",2002-06-01,"Japan",25312
"2477",2002-07-01,"Japan",39051
"2478",2002-08-01,"Japan",44025
"2479",2002-09-01,"Japan",44753
"2480",2002-10-01,"Japan",44118
"2481",2002-11-01,"Japan",33201
"2482",2002-12-01,"Japan",27300
"2483",2003-01-01,"Japan",40824
"2484",2003-02-01,"Japan",41864
"2485",2003-03-01,"Japan",49676
"2486",2003-04-01,"Japan",42706
"2487",2003-05-01,"Japan",11280
"2488",2003-06-01,"Japan",12915
"2489",2003-07-01,"Japan",28767
"2490",2003-08-01,"Japan",46765
"2491",2003-09-01,"Japan",47303
"2492",2003-10-01,"Japan",51007
"2493",2003-11-01,"Japan",42929
"2494",2003-12-01,"Japan",32746
"2495",2004-01-01,"Japan",59645
"2496",2004-02-01,"Japan",37906
"2497",2004-03-01,"Japan",55370
"2498",2004-04-01,"Japan",56782
"2499",2004-05-01,"Japan",47561
"2500",2004-06-01,"Japan",41477
"2501",2004-07-01,"Japan",56512
"2502",2004-08-01,"Japan",60316
"2503",2004-09-01,"Japan",58031
"2504",2004-10-01,"Japan",56111
"2505",2004-11-01,"Japan",47522
"2506",2004-12-01,"Japan",38776
"2507",2005-01-01,"Japan",48412
"2508",2005-02-01,"Japan",51101
"2509",2005-03-01,"Japan",50649
"2510",2005-04-01,"Japan",56321
"2511",2005-05-01,"Japan",50721
"2512",2005-06-01,"Japan",44086
"2513",2005-07-01,"Japan",60844
"2514",2005-08-01,"Japan",65026
"2515",2005-09-01,"Japan",66216
"2516",2005-10-01,"Japan",61239
"2517",2005-11-01,"Japan",52670
"2518",2005-12-01,"Japan",45535
"2519",2006-01-01,"Japan",68854
"2520",2006-02-01,"Japan",55842
"2521",2006-03-01,"Japan",70491
"2522",2006-04-01,"Japan",73932
"2523",2006-05-01,"Japan",64298
"2524",2006-06-01,"Japan",51243
"2525",2006-07-01,"Japan",81476
"2526",2006-08-01,"Japan",81117
"2527",2006-09-01,"Japan",75161
"2528",2006-10-01,"Japan",76381
"2529",2006-11-01,"Japan",62997
"2530",2006-12-01,"Japan",49883
"2531",2007-01-01,"Japan",63093
"2532",2007-02-01,"Japan",75246
"2533",2007-03-01,"Japan",84323
"2534",2007-04-01,"Japan",79778
"2535",2007-05-01,"Japan",70212
"2536",2007-06-01,"Japan",61800
"2537",2007-07-01,"Japan",101370
"2538",2007-08-01,"Japan",99355
"2539",2007-09-01,"Japan",93068
"2540",2007-10-01,"Japan",91186
"2541",2007-11-01,"Japan",69597
"2542",2007-12-01,"Japan",53411
"2543",2008-01-01,"Japan",84038
"2544",2008-02-01,"Japan",85134
"2545",2008-03-01,"Japan",90850
"2546",2008-04-01,"Japan",103013
"2547",2008-05-01,"Japan",74637
"2548",2008-06-01,"Japan",61355
"2549",2008-07-01,"Japan",101192
"2550",2008-08-01,"Japan",92976
"2551",2008-09-01,"Japan",93921
"2552",2008-10-01,"Japan",86570
"2553",2008-11-01,"Japan",73131
"2554",2008-12-01,"Japan",53599
"2555",2009-01-01,"Japan",110262
"2556",2009-02-01,"Japan",62981
"2557",2009-03-01,"Japan",100951
"2558",2009-04-01,"Japan",106816
"2559",2009-05-01,"Japan",60530
"2560",2009-06-01,"Japan",36597
"2561",2009-07-01,"Japan",67944
"2562",2009-08-01,"Japan",109017
"2563",2009-09-01,"Japan",98697
"2564",2009-10-01,"Japan",108301
"2565",2009-11-01,"Japan",81462
"2566",2009-12-01,"Japan",62527
"2567",2010-01-01,"Japan",92120
"2568",2010-02-01,"Japan",121494
"2569",2010-03-01,"Japan",123314
"2570",2010-04-01,"Japan",150788
"2571",2010-05-01,"Japan",112558
"2572",2010-06-01,"Japan",103706
"2573",2010-07-01,"Japan",164944
"2574",2010-08-01,"Japan",171503
"2575",2010-09-01,"Japan",137333
"2576",2010-10-01,"Japan",106237
"2577",2010-11-01,"Japan",68385
"2578",2010-12-01,"Japan",60493
"2579",2011-01-01,"Japan",99131
"2580",2011-02-01,"Japan",105362
"2581",2011-03-01,"Japan",62449
"2582",2011-04-01,"Japan",76164
"2583",2011-05-01,"Japan",58608
"2584",2011-06-01,"Japan",61419
"2585",2011-07-01,"Japan",86963
"2586",2011-08-01,"Japan",102640
"2587",2011-09-01,"Japan",112493
"2588",2011-10-01,"Japan",106174
"2589",2011-11-01,"Japan",92154
"2590",2011-12-01,"Japan",79688
"2591",2012-01-01,"Japan",138351
"2592",2012-02-01,"Japan",82667
"2593",2012-03-01,"Japan",130293
"2594",2012-04-01,"Japan",149542
"2595",2012-05-01,"Japan",113349
"2596",2012-06-01,"Japan",125943
"2597",2012-07-01,"Japan",204152
"2598",2012-08-01,"Japan",190143
"2599",2012-09-01,"Japan",121550
"2600",2012-10-01,"Japan",69631
"2601",2012-11-01,"Japan",51898
"2602",2012-12-01,"Japan",52336
"2603",2013-01-01,"Japan",72301
"2604",2013-02-01,"Japan",80903
"2605",2013-03-01,"Japan",102265
"2606",2013-04-01,"Japan",100160
"2607",2013-05-01,"Japan",81571
"2608",2013-06-01,"Japan",98996
"2609",2013-07-01,"Japan",139905
"2610",2013-08-01,"Japan",162288
"2611",2013-09-01,"Japan",156201
"2612",2013-10-01,"Japan",121335
"2613",2013-11-01,"Japan",177949
"2614",2013-12-01,"Japan",96572
"2615",2014-01-01,"Japan",155605
"2616",2014-02-01,"Japan",138236
"2617",2014-03-01,"Japan",184064
"2618",2014-04-01,"Japan",190558
"2619",2014-05-01,"Japan",165784
"2620",2014-06-01,"Japan",173046
"2621",2014-07-01,"Japan",281309
"2622",2014-08-01,"Japan",253802
"2623",2014-09-01,"Japan",220797
"2624",2014-10-01,"Japan",223214
"2625",2014-11-01,"Japan",236520
"2626",2014-12-01,"Japan",189973
"2627",2015-01-01,"Japan",226214
"2628",2015-02-01,"Japan",359080
"2629",2015-03-01,"Japan",338200
"2630",2015-04-01,"Japan",335140
"2631",2015-05-01,"Japan",387170
"2632",2015-06-01,"Japan",462248
"2633",2015-07-01,"Japan",576868
"2634",2015-08-01,"Japan",591510
"2635",2015-09-01,"Japan",491201
"2636",2015-10-01,"Japan",445600
"2637",2015-11-01,"Japan",362950
"2638",2015-12-01,"Japan",347034
"2639",2016-01-01,"Japan",475115
"2640",2016-02-01,"Japan",498903
"2641",2016-03-01,"Japan",498053
"2642",2016-04-01,"Japan",514866
"2643",2016-05-01,"Japan",507095
"2644",2016-06-01,"Japan",582452
